Page,Row,Line,NO.,Category,Level,City,Height,Chest,Waist,Hips,Suit,Shoes,Skin,Eyes,Hair,advertisement,popularity
146,5,3,J1013975,外籍模特,,香港,180,86,62,92,,39,黄色,灰色,長发,,
146,5,4,J1013976,外籍模特,,香港,174,82,60,91,,40,黄色,棕色,長发,,
147,1,1,J1013977,外籍模特,,香港,184,97,79,96,,40,黄色,棕色,長发,,
147,1,2,J1013978,外籍模特,,香港,188,97,83,99,,44,黄色,蓝色,長发,,
147,1,3,J1013979,外籍模特,,香港,185,100,83,94,,43,黄色,棕色,長发,,
147,1,4,J1013980,外籍模特,,香港,173,82,61,84,,38,黄色,棕色,長发,,
147,2,1,J1013981,外籍模特,,香港,170,84,62,88,,37,黄色,黑色,長发,,
147,2,2,J1013983,外籍模特,,香港,177,84,64,90,,40,黄色,绿色,長发,,
147,2,3,J1013984,外籍模特,,香港,189,97,82,94,,45,黄色,绿色,長发,,
147,2,4,J1013985,外籍模特,,杭州,175,87,61,87,,39,白色,棕色,長发,,
147,3,1,J1013986,外籍模特,,香港,175,80,60,89,,39,黄色,棕色,長发,,
147,3,2,J1013987,外籍模特,,杭州,173,82,58,87,,39,白色,棕色,長发,,
147,3,3,J1013988,外籍模特,,杭州,170,77,56,83,,38,白色,绿色,長发,,
147,3,4,J1013989,外籍模特,,香港,179,82,62,92,,39,黄色,褐色,長发,,
147,4,1,J1013990,外籍模特,,杭州,173,78,58,88,,38,黄色,褐色,長发,,
147,4,2,J1013993,外籍模特,,上海,186,98,79,96,,44,黄色,绿色,短发,,
147,4,3,J1013998,外籍模特,,厦门,174,84,60,87,,39,白色,蓝色,長发,,
147,4,4,J1013999,外籍模特,,厦门,172,84,60,90,,39,白色,绿色,長发,,
147,5,1,J1014000,外籍模特,,厦门,187,95,81,95,,42,白色,蓝色,短发,,
147,5,2,J1014001,外籍模特,,厦门,183,97,75,96,,42,白色,棕色,短发,,
147,5,3,J1014002,外籍模特,,厦门,187,100,80,97,,44,白色,棕色,短发,,
147,5,4,J1014003,外籍模特,,厦门,188,90,73,88,,45,白色,灰色,短发,,
148,1,1,J1014004,外籍模特,,厦门,188,93,73,97,,44,白色,绿色,短发,,
148,1,2,J1014005,外籍模特,,上海,174,84,59,89,,39,黄色,绿色,長发,,
148,1,3,J1014006,外籍模特,,厦门,173,86,61,89,,38,白色,棕色,長发,,
148,1,4,J1014007,外籍模特,,上海,176,84,59,90,,39,白色,蓝色,長发,,
148,2,1,J1014008,外籍模特,,上海,187,95,78,94,,44,黄色,棕色,短发,,
148,2,2,J1014009,外籍模特,,上海,188,98,79,97,,44,白色,棕色,短发,,
148,2,3,J1014010,外籍模特,,上海,178,82,59,88,,39,白色,棕色,長发,,
148,2,4,J1014012,外籍模特,,广州,174,85,60,90,,39,白色,蓝色,長发,,
148,3,1,J1014013,外籍模特,,上海,174,86,58,87,,39,白色,蓝色,長发,,
148,3,2,J1014014,外籍模特,,广州,173,88,58,89,,39,白色,蓝色,長发,,
148,3,3,J1014015,外籍模特,,广州,176,83,58,88,,38,白色,绿色,長发,,
148,3,4,J1014016,外籍模特,,广州,177,80,60,89,,39,白色,棕色,長发,,
148,4,1,J1014017,外籍模特,,深圳,174,83,61,90,,39,白色,蓝色,長发,,
148,4,2,J1014018,外籍模特,,上海,189,98,76,96,,44,白色,绿色,短发,,
148,4,3,J1014019,外籍模特,,上海,185,91,79,92,,42,白色,棕色,短发,,
148,4,4,J1014020,外籍模特,,上海,184,93,75,96,,43,白色,蓝色,短发,,
148,5,1,J1014021,外籍模特,,上海,188,98,78,97,,44,白色,棕色,短发,,
148,5,2,J1014022,外籍模特,,上海,187,99,74,99,,43,白色,棕色,短发,,
148,5,3,J1014023,外籍模特,,上海,188,100,76,100,,45,白色,蓝色,短发,,
148,5,4,J1014024,外籍模特,,上海,187,90,76,97,,43,白色,棕色,短发,,
149,1,1,J1014025,外籍模特,,上海,186,95,71,94,,44,白色,黑色,短发,,
149,1,2,J1014026,外籍模特,,上海,188,98,73,93,,43,白色,绿色,短发,,
149,1,3,J1014027,外籍模特,,上海,182,100,80,98,,43,白色,棕色,短发,,
149,1,4,J1014028,外籍模特,,上海,186,92,72,92,,44,白色,蓝色,短发,,
149,2,1,J1014029,外籍模特,,上海,185,93,75,93,,44,白色,棕色,短发,,
149,2,2,J1014030,外籍模特,,上海,188,98,76,95,,42,白色,棕色,短发,,
149,4,1,J1014045,外籍模特,,汕头,171,82,59,89,,39,白色,蓝色,長发,,
149,4,2,J1014046,外籍模特,,汕头,171,85,59,89,,39,白色,棕色,長发,,
149,4,3,J1014047,外籍模特,,汕头,183,100,82,97,,43,白色,蓝色,短发,,
149,4,4,J1014048,外籍模特,,汕头,173,88,60,89,,39,白色,棕色,長发,,
149,5,1,J1014049,外籍模特,,汕头,174,86,60,90,,38,白色,棕色,長发,,
149,5,2,J1014050,外籍模特,,汕头,186,98,76,96,,42,白色,棕色,短发,,
149,5,3,J1014051,外籍模特,,杭州,175,85,61,90,,38,白色,棕色,長发,,
149,5,4,J1014052,外籍模特,,杭州,176,85,60,90,,38,白色,绿色,長发,,
150,1,1,J1014053,外籍模特,,杭州,175,84,59,88,,38,白色,黑色,長发,,
150,1,2,J1014054,外籍模特,,杭州,176,82,61,90,,39,白色,棕色,長发,,
150,1,3,J1014055,外籍模特,,杭州,174,81,59,89,,39,白色,绿色,長发,,
150,1,4,J1014056,外籍模特,,杭州,175,86,59,90,,38,白色,棕色,長发,,
150,2,1,J1014057,外籍模特,,杭州,175,84,60,89,,39,白色,绿色,長发,,
150,2,2,J1014058,外籍模特,,杭州,173,85,60,89,,39,白色,绿色,長发,,
150,2,3,J1014092,外籍模特,,上海,174,84,60,89,,39,白色,绿色,長发,,
150,2,4,J1014093,外籍模特,,上海,176,84,60,89,,39,白色,蓝色,長发,,
150,3,1,J1014094,外籍模特,,上海,178,86,60,90,,39,白色,蓝色,長发,,
150,3,2,J1014095,外籍模特,,上海,174,84,59,89,,38,白色,蓝色,長发,,
150,5,1,J1014108,外籍模特,,广州,173,86,61,89,,38,白色,棕色,長发,,
150,5,2,J1014115,外籍模特,,深圳,187,95,77,94,,42,白色,棕色,短发,,
151,1,1,J1014485,外籍模特,,深圳,173,80,60,86,,38,白色,绿色,長发,,
151,1,2,J1014486,外籍模特,,深圳,178,86,60,87,,40,白色,蓝色,長发,,
151,1,3,J1014487,外籍模特,,深圳,177,87,61,90,0,40,白色,蓝色,長发,,
151,1,4,J1014488,外籍模特,,深圳,177,80,58,90,0,39,白色,蓝色,長发,,
151,2,1,J1014489,外籍模特,,深圳,176,82,61,90,0,40,白色,绿色,長发,,
151,2,2,J1014491,外籍模特,,深圳,175,83,59,89,0,38,白色,蓝色,長发,,
151,2,3,J1014492,外籍模特,,广州,178,83,60,90,0,40,白色,蓝色,長发,,
151,3,1,J1014513,外籍模特,,北京,184,100,81,96,0,44,白色,蓝色,短发,,
151,3,2,J1014514,外籍模特,,北京,188,101,81,97,0,43,白色,棕色,短发,,
151,3,3,J1014515,外籍模特,,北京,186,98,79,98,0,43,白色,棕色,短发,,
151,3,4,J1014516,外籍模特,,北京,184,100,81,97,0,44,白色,绿色,短发,,
151,4,1,J1014520,外籍模特,,广州,186,98,79,96,,43,白色,绿色,短发,,
151,4,2,J1014521,外籍模特,,广州,176,88,60,89,0,39,白色,棕色,長发,,
151,4,3,J1014527,外籍模特,,广州,174,85,60,86,,38,白色,蓝色,長发,,
151,4,4,J1014532,外籍模特,,广州,186,90,74,93,0,44,白色,蓝色,短发,,
151,5,1,J1014533,外籍模特,,广州,188,96,72,95,0,44,白色,棕色,短发,,
151,5,2,J1014535,外籍模特,,广州,186,99,78,98,0,43,白色,蓝色,短发,,
151,5,3,J1014536,外籍模特,,广州,186,100,78,98,0,44,白色,棕色,短发,,
151,5,4,J1014537,外籍模特,,广州,175,82,60,89,0,39,白色,蓝色,長发,,
152,1,1,J1014538,外籍模特,,广州,177,87,59,87,0,39,白色,绿色,長发,,
152,1,2,J1014539,外籍模特,,广州,187,103,78,96,0,43,白色,蓝色,短发,,
152,1,3,J1014540,外籍模特,,广州,175,88,63,91,0,39,白色,黑色,長发,,
152,1,4,J1014541,外籍模特,,广州,187,94,75,94,0,44,白色,蓝色,短发,,
152,2,1,J1014542,外籍模特,,广州,177,85,61,91,0,40,白色,棕色,長发,,
152,2,2,J1014543,外籍模特,,广州,184,99,76,95,0,43,白色,蓝色,短发,,
152,2,3,J1014555,外籍模特,,广州,172,83,60,90,0,38,白色,褐色,長发,,
152,2,4,J1014556,外籍模特,,广州,186,95,82,96,0,43,白色,褐色,短发,,
152,3,1,J1014557,外籍模特,,广州,188,98,83,97,0,44,白色,蓝色,短发,,
152,3,2,J1014558,外籍模特,,广州,178,84,60,90,0,40,白色,棕色,長发,,
152,3,3,J1014559,外籍模特,,广州,187,95,80,97,0,43,白色,蓝色,短发,,
152,3,4,J1014560,外籍模特,,广州,170,83,60,90,0,38,白色,蓝色,長发,,
152,4,1,J1014561,外籍模特,,广州,170,84,62,88,0,38,白色,褐色,長发,,
152,4,2,J1014562,外籍模特,,广州,174,82,60,89,0,38,白色,棕色,長发,,
152,4,3,J1014563,外籍模特,,广州,175,87,63,92,0,38,白色,棕色,長发,,
152,4,4,J1014564,外籍模特,,广州,187,98,82,96,0,43,白色,绿色,短发,,
152,5,1,J1014565,外籍模特,,广州,176,84,63,90,,40,白色,棕色,長发,,
152,5,2,J1014566,外籍模特,,广州,173,85,61,91,0,39,白色,蓝色,長发,,
152,5,3,J1014567,外籍模特,,广州,177,84,62,89,0,39,白色,蓝色,長发,,
152,5,4,J1014568,外籍模特,,广州,172,83,59,89,0,38,白色,蓝色,長发,,
153,1,1,J1014569,外籍模特,,广州,186,97,82,96,0,44,白色,褐色,短发,,
153,2,1,J1014401,外籍模特,,上海,177,84,58,88,0,39,白色,棕色,長发,,
153,2,2,J1014402,外籍模特,,上海,188,96,79,97,0,44,白色,绿色,短发,,
153,2,3,J1014403,外籍模特,,上海,186,95,79,96,0,44,白色,绿色,短发,,
153,2,4,J1014404,外籍模特,,上海,186,94,78,93,,44,白色,绿色,短发,,
153,3,1,J1014405,外籍模特,,上海,178,84,61,89,0,39,白色,棕色,長发,,
153,3,2,J1014406,外籍模特,,上海,175,86,61,90,0,39,黄色,棕色,長发,,
153,3,4,J1014354,外籍模特,,广州,188,92,74,93,0,45,白色,褐色,短发,,
153,4,1,J1014355,外籍模特,,广州,178,86,60,90,0,39,白色,褐色,長发,,
153,4,2,J1014356,外籍模特,,广州,188,97,76,97,0,47,白色,蓝色,短发,,
153,4,3,J1014363,外籍模特,,上海,175,85,61,89,0,38,白色,蓝色,長发,,
153,4,4,J1014364,外籍模特,,上海,189,93,76,94,0,45,白色,绿色,短发,,
153,5,1,J1014365,外籍模特,,上海,175,85,60,90,0,37,白色,绿色,長发,,
153,5,2,J1014366,外籍模特,,上海,177,86,61,91,0,39,白色,绿色,長发,,
153,5,3,J1014367,外籍模特,,上海,174,78,57,87,0,37,白色,蓝色,長发,,
153,5,4,J1014368,外籍模特,,上海,174,86,58,89,0,38,白色,棕色,長发,,
154,1,1,J1014369,外籍模特,,上海,173,79,59,88,0,38,白色,绿色,長发,,
154,1,2,J1014370,外籍模特,,上海,177,80,60,90,,39,白色,绿色,長发,,
154,1,3,J1014371,外籍模特,,上海,185,94,77,94,0,44,白色,绿色,短发,,
154,1,4,J1014192,外籍模特,,广州,178,88,62,90,0,40,白色,棕色,長发,,
154,3,4,J1014277,外籍模特,,广州,177,82,60,89,0,39,白色,褐色,長发,,
154,4,1,J1014278,外籍模特,,广州,184,99,76,95,0,43,白色,蓝色,短发,,
154,4,2,J1014252,外籍模特,,广州,172,84,61,90,,39,白色,褐色,長发,,
154,4,3,J1014232,外籍模特,,广州,185,97,76,95,,45,白色,褐色,短发,,
154,4,4,J1014233,外籍模特,,广州,186,95,76,95,0,44,白色,蓝色,短发,,
154,5,1,J1014234,外籍模特,,广州,186,98,78,96,0,44,白色,蓝色,短发,,
154,5,2,J1014235,外籍模特,,广州,176,88,61,88,0,39,白色,蓝色,長发,,
154,5,3,J1014236,外籍模特,,广州,172,80,60,88,0,38,白色,褐色,長发,,
154,5,4,J1014237,外籍模特,,广州,175,82,61,88,0,39,白色,蓝色,長发,,
155,1,1,J1014238,外籍模特,,广州,176,84,61,90,0,38,白色,绿色,長发,,
155,1,2,J1014239,外籍模特,,广州,187,93,73,98,0,44,白色,蓝色,短发,,
155,1,3,J1014240,外籍模特,,广州,175,85,61,89,0,38,白色,褐色,長发,,
155,1,4,J1014241,外籍模特,,广州,174,84,62,89,0,39,白色,绿色,長发,,
155,2,1,J1014242,外籍模特,,广州,186,102,85,101,0,44,白色,褐色,短发,,
155,3,1,J1014318,外籍模特,,广州,173,89,63,90,,39,黄色,黑色,長发,,
155,3,2,J1014319,外籍模特,,广州,174,82,60,86,,39,黄色,黑色,長发,,
155,4,3,J1013688,外籍模特,,北京,175,82,60,87,0,38,白色,褐色,長发,,
155,4,4,J1013691,外籍模特,,北京,177,80,61,90,0,39,黄色,棕色,長发,,
155,5,1,J1013692,外籍模特,,北京,177,85,60,90,0,39,黄色,棕色,長发,,
155,5,2,J1013693,外籍模特,,北京,176,85,56,87,,39,黄色,棕色,長发,,
155,5,3,J1013694,外籍模特,,北京,177,82,61,89,0,37,黄色,棕色,長发,,
155,5,4,J1013695,外籍模特,,北京,177,82,58,88,0,39,黄色,蓝色,長发,,
156,1,1,J1013696,外籍模特,,北京,178,83,60,90,,39,黄色,棕色,長发,,
156,1,2,J1013704,外籍模特,,北京,178,85,60,90,0,39,黄色,绿色,長发,,
156,1,3,J1013705,外籍模特,,北京,176,82,62,92,,38,黄色,蓝色,長发,,
156,1,4,J1013706,外籍模特,,北京,177,80,61,89,0,39,黄色,褐色,長发,,
156,2,1,J1013707,外籍模特,,北京,177,80,59,89,0,39,黄色,黑色,短发,,
156,2,2,J1013708,外籍模特,,北京,177,84,59,89,,39,白色,褐色,長发,,
156,2,3,J1013709,外籍模特,,北京,178,84,59,89,,39,黄色,棕色,長发,,
156,2,4,J1013710,外籍模特,,北京,178,85,60,90,0,39,黄色,蓝色,長发,,
156,3,1,J1013711,外籍模特,,北京,186,96,80,100,,43,黄色,棕色,長发,,
156,3,2,J1013714,外籍模特,,北京,188,100,85,100,0,42,黄色,棕色,短发,,
156,3,3,J1013715,外籍模特,,北京,187,95,80,90,0,43,黄色,绿色,短发,,
156,3,4,J1013716,外籍模特,,北京,185,90,75,94,0,43,黄色,棕色,長发,,
156,4,1,J1013717,外籍模特,,北京,187,100,83,100,0,43,黄色,棕色,短发,,
156,4,2,J1013718,外籍模特,,北京,188,91,76,93,0,42,黄色,棕色,短发,,
156,4,3,J1013719,外籍模特,,北京,187,94,81,95,0,44,黄色,棕色,短发,,
156,4,4,J1013720,外籍模特,,北京,188,92,77,96,0,44,白色,棕色,短发,,
156,5,1,J1013721,外籍模特,,北京,186,100,81,98,0,44,白色,绿色,短发,,
156,5,2,J1013722,外籍模特,,北京,184,102,83,98,0,43,黄色,棕色,短发,,
156,5,3,J1013723,外籍模特,,北京,188,99,85,100,0,42,黄色,褐色,短发,,
157,1,1,J1013519,外籍模特,,上海,175,86,60,87,,37,白色,绿色,長发,,
157,1,2,J1013520,外籍模特,,上海,173,84,60,90,,39,白色,蓝色,長发,,
157,1,3,J1013521,外籍模特,,上海,176,83,60,89,,38,白色,棕色,長发,,
157,1,4,J1013522,外籍模特,,上海,176,87,60,89,,37,白色,蓝色,長发,,
157,2,1,J1013523,外籍模特,,上海,178,86,60,89,,39,白色,棕色,長发,,
157,2,2,J1013524,外籍模特,,上海,178,86,60,89,,40,白色,棕色,長发,,
157,2,3,J1013525,外籍模特,,上海,173,86,59,88,,37,白色,棕色,長发,,
157,2,4,J1013526,外籍模特,,上海,178,85,62,93,,38,白色,棕色,長发,,
157,3,1,J1013527,外籍模特,,广州,185,97,82,99,,43,黑色,黑色,短发,,
157,3,2,J1013547,外籍模特,,广州,177,87,60,90,,37.5,白色,蓝色,長发,,
157,3,3,J1013513,外籍模特,,广州,183,96,76,97,,44,白色,蓝色,短发,,
157,4,2,J1013569,外籍模特,,广州,173,88,62,98,0,38,黄色,蓝色,長发,,
157,4,3,J1013570,外籍模特,,广州,175,84,60,88,0,38,黄色,褐色,長发,,
157,4,4,J1013571,外籍模特,,广州,174,84,59,89,,39,白色,蓝色,長发,,
157,5,1,J1013572,外籍模特,,广州,176,85,60,90,0,39,白色,褐色,長发,,
157,5,2,J1013573,外籍模特,,广州,175,89,65,89,0,38,白色,褐色,長发,,
157,5,3,J1013583,外籍模特,,广州,174,85,68,90,0,39,黄色,棕色,長发,,
157,5,4,J1013584,外籍模特,,广州,186,102,81,94,0,45,白色,褐色,短发,,
158,1,1,J1013585,外籍模特,,香港,177,83,63,90,0,37,白色,褐色,長发,,
158,1,2,J1013586,外籍模特,,广州,178,100,93,101,50,43,白色,棕色,短发,,
158,3,3,J1013604,外籍模特,,广州,172,87,60,90,,39,黄色,褐色,長发,,
158,3,4,J1013605,外籍模特,,广州,178,83,60,89,,39,黄色,蓝色,長发,,
158,4,1,J1013606,外籍模特,,广州,175,86,60,89,,39,白色,褐色,長发,,
158,4,2,J1013608,外籍模特,,广州,173,82,60,90,,37,白色,蓝色,長发,,
158,4,3,J1013609,外籍模特,,广州,176,83,60,90,0,39,白色,棕色,長发,,
158,4,4,J1013610,外籍模特,,广州,176,83,66,89,,39,白色,棕色,長发,,
158,5,1,J1013611,外籍模特,,广州,175,82,60,90,0,39,黄色,棕色,長发,,
158,5,2,J1013614,外籍模特,,广州,172,83,58,89,0,38,黄色,棕色,長发,,
158,5,3,J1013615,外籍模特,,厦门,177,86,59,87,,38,白色,棕色,長发,,
158,5,4,J1013619,外籍模特,,厦门,186,97,78,97,0,44,白色,褐色,長发,,
159,1,1,J1013620,外籍模特,,厦门,186,96,78,98,,44,白色,棕色,長发,,
159,1,2,J1013621,外籍模特,,广州,174,86,62,93,0,38,白色,棕色,長发,,
159,1,3,J1013634,外籍模特,,上海,178,84,62,88,,39,白色,绿色,長发,,
159,1,4,J1013635,外籍模特,,上海,176,85,60,90,,39,黄色,棕色,長发,,
159,2,1,J1013636,外籍模特,,上海,172,83,60,88,,38,黄色,棕色,長发,,
159,2,2,J1013639,外籍模特,,上海,173,87,59,89,,39,白色,棕色,長发,,
159,2,3,J1013640,外籍模特,,上海,173,79,58,87,,39,白色,蓝色,長发,,
159,2,4,J1013641,外籍模特,,上海,174,83,61,88,,38,白色,蓝色,長发,,
159,3,1,J1013642,外籍模特,,上海,174,81,59,85,,38,白色,绿色,長发,,
159,3,2,J1013643,外籍模特,,上海,175,85,61,89,,39,白色,蓝色,長发,,
159,3,3,J1013644,外籍模特,,上海,174,81,61,86,,38,白色,棕色,長发,,
159,3,4,J1013645,外籍模特,,上海,172,82,59,88,,38,白色,棕色,長发,,
159,4,1,J1013646,外籍模特,,上海,176,79,62,88,,39,黄色,蓝色,長发,,
159,4,2,J1013647,外籍模特,,上海,176,75,59,86,,38,白色,蓝色,長发,,
159,4,3,J1013649,外籍模特,,上海,177,86,63,89,,40,白色,棕色,長发,,
159,4,4,J1013650,外籍模特,,上海,175,83,61,90,,40,黄色,蓝色,長发,,
159,5,1,J1013651,外籍模特,,上海,175,80,59,86,,39,白色,蓝色,長发,,
159,5,2,J1013652,外籍模特,,上海,179,87,64,93,,41,黄色,棕色,長发,,
159,5,3,J1013653,外籍模特,,上海,174,79,56,85,,38,黄色,绿色,長发,,
159,5,4,J1013656,外籍模特,,上海,174,80,58,85,,38,白色,绿色,長发,,
160,1,1,J1013657,外籍模特,,上海,180,84,62,92,,39,白色,棕色,長发,,
160,1,2,J1013658,外籍模特,,上海,178,84,61,91,,39,黄色,绿色,長发,,
160,1,3,J1013659,外籍模特,,上海,174,84,64,87,,39,白色,棕色,長发,,
160,1,4,J1013660,外籍模特,,上海,175,85,64,87,,39,白色,棕色,長发,,
160,2,1,J1013661,外籍模特,,上海,173,76,59,88,,38,黄色,蓝色,長发,,
160,2,2,J1013663,外籍模特,,上海,174,81,60,89,,39,白色,棕色,長发,,
160,2,3,J1013665,外籍模特,,上海,179,84,62,92,,39,白色,棕色,長发,,
160,2,4,J1013666,外籍模特,,上海,174,80,60,87,,38,白色,棕色,長发,,
160,3,1,J1013667,外籍模特,,上海,173,80,60,87,,39,白色,蓝色,長发,,
160,3,2,J1013668,外籍模特,,上海,178,79,59,88,,37,白色,绿色,長发,,
160,3,3,J1013669,外籍模特,,上海,175,87,63,89,,39,白色,蓝色,長发,,
160,4,4,J1013289,外籍模特,,广州,188,79,99,97,,43,白色,褐色,短发,,
160,5,3,J1013421,外籍模特,,上海,178,84,60,89,,39,白色,绿色,長发,,
160,5,4,J1013422,外籍模特,,上海,177,83,60,90,,39,白色,蓝色,長发,,
161,1,1,J1013423,外籍模特,,上海,174,83,60,90,,39,白色,绿色,長发,,
161,1,3,J1013411,外籍模特,,广州,175,82,59,90,,38,白色,绿色,長发,,
161,1,4,J1013412,外籍模特,,广州,174,85,61,91,,38,白色,绿色,長发,,
161,2,2,J1013320,外籍模特,,广州,178,80,62,89,,40,白色,绿色,長发,,
161,2,3,J1013321,外籍模特,,深圳,177,84,61,90,,39,白色,绿色,長发,,
161,2,4,J1013322,外籍模特,,深圳,179,85,62,90,,40,白色,绿色,長发,,
161,3,1,J1013323,外籍模特,,广州,175,82,60,88,,38,白色,蓝色,長发,,
161,3,2,J1013324,外籍模特,,广州,172,82,59,88,,38,白色,蓝色,長发,,
161,3,3,J1013325,外籍模特,,广州,175,84,61,90,,39,白色,褐色,長发,,
161,3,4,J1013326,外籍模特,,广州,175,80,60,89,,39,白色,绿色,長发,,
161,4,1,J1013328,外籍模特,,广州,175,81,60,87,,39,白色,绿色,長发,,
161,4,2,J1013329,外籍模特,,广州,175,83,61,89,,39,白色,蓝色,長发,,
161,4,3,J1013330,外籍模特,,广州,176,83,60,87,,38,白色,绿色,長发,,
161,4,4,J1013331,外籍模特,,广州,172,83,63,86,,36,白色,褐色,長发,,
161,5,1,J1013332,外籍模特,,广州,186,90,74,90,,42,白色,褐色,短发,,
161,5,2,J1013333,外籍模特,,广州,186,95,77,99,,44,白色,褐色,長发,,
161,5,3,J1013336,外籍模特,,广州,174,86,61,90,,39,白色,绿色,長发,,
161,5,4,J1013337,外籍模特,,广州,174,83,59,88,,37,白色,绿色,長发,,
162,1,1,J1013338,外籍模特,,广州,176,86,60,88,,38,白色,蓝色,長发,,
162,1,2,J1013339,外籍模特,,香港,172,86,62,86,,38,黄色,棕色,長发,,
162,1,3,J1013340,外籍模特,,香港,175,86,62,89,,39,黄色,黑色,長发,,
162,1,4,J1013341,外籍模特,,广州,173,89,63,92,,37,白色,棕色,長发,,
162,2,1,J1013342,外籍模特,,广州,173,79,60,89,,38,白色,蓝色,長发,,
162,2,2,J1013343,外籍模特,,广州,176,86,62,90,,38,白色,绿色,長发,,
162,2,3,J1013344,外籍模特,,广州,173,83,60,90,,38,白色,棕色,長发,,
162,2,4,J1013345,外籍模特,,广州,174,84,61,91,,38,白色,绿色,長发,,
162,3,1,J1013346,外籍模特,,广州,176,86,60,89,,38,白色,棕色,長发,,
162,3,2,J1013347,外籍模特,,广州,172,83,60,88,,37,白色,棕色,長发,,
162,3,3,J1013348,外籍模特,,广州,173,83,60,89,,39,白色,绿色,長发,,
162,3,4,J1013349,外籍模特,,广州,176,85,60,87,,38,白色,棕色,長发,,
